Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
PCSK6,-0.239682710533188,13.1507778399886,-1.39025460448586,0.181357634147908,0.493464898664617,-5.41094087421979
GRK6,-0.283552675243939,17.8299881138596,-1.38943059052223,0.181603836506373,0.493464898664617,-5.41199665560204
IGHV3-16,0.926694690117852,12.5440391165972,1.38749132396387,0.182184320112843,0.493464898664617,-5.41447939517196
PSTPIP2,0.43029013023874,13.7565830449054,1.38635227274079,0.1825259692106,0.493464898664617,-5.41593636702476
ZG16,-0.20279042645377,16.7045593900635,-1.38563985236728,0.182739915626859,0.493464898664617,-5.41684714374888
CSRP1,0.329649332876348,15.9393432421148,1.38508993291114,0.182905199355386,0.493464898664617,-5.41754991850682
LIPC,-0.379656554839298,10.1810615626625,-1.38487948316534,0.182968483891971,0.493464898664617,-5.41781880558879
BSG,0.32346887312291,12.629238702048,1.38429407670735,0.183144614579976,0.493464898664617,-5.41856659446949
FRZB,-0.394041802819845,12.5237718725792,-1.38179663720365,0.183897547908881,0.493464898664617,-5.42175393556677
IGHV1-46,0.245258128754139,14.552828907889,1.38144723934565,0.184003083080034,0.493464898664617,-5.42219948415685
COL6A3,0.286589593140394,13.3206772590111,1.38086295754781,0.184179673308266,0.493464898664617,-5.42294435231966
PCMT1,0.608224016640518,10.9930751684712,1.37997075216461,0.184449591247429,0.493464898664617,-5.42408128702223
LDHA,-0.574242852435894,14.7207497603442,-1.37972128879454,0.184525117914247,0.493464898664617,-5.42439907192869
IDH2,0.29848904273758,12.8636827922893,1.37545899229808,0.185819395016455,0.494504139676788,-5.42982156888918
EIF1AX,0.396481617197201,13.4284393110991,1.3750958029991,0.185930015828463,0.494504139676788,-5.43028299511181
RAB35,0.301253244853139,17.099121474635,1.37507541063278,0.185936228535079,0.494504139676788,-5.43030890038338
RARRES2,-0.250949514764315,19.0245761784563,-1.37475318774458,0.186034418552627,0.494504139676788,-5.43071819252032
GLRX3,-0.231106868334226,18.0075534263803,-1.37032610265091,0.187387683530917,0.497352272830179,-5.43633372385283
CHMP4B,-0.559791820927275,10.1798719278162,-1.36883842579997,0.187844200054869,0.497815334980248,-5.43821749192258
G6PD,-0.281657762399678,12.8838611014428,-1.36663384772133,0.188522345224267,0.498857848578991,-5.44100600236894
KNG1.1,-0.199096933644138,24.5627553475811,-1.36508010507673,0.189001463869777,0.498857848578991,-5.44296911166463
CHMP1B,0.571630763474104,12.370806737151,1.36480792000262,0.189085496146937,0.498857848578991,-5.44331282428738
HSPD1,0.463995450363565,12.2420922767973,1.3638689001606,0.189375631053333,0.498877595237512,-5.44449818476764
DNM1,0.576591953893428,10.3084485205135,1.36229913901671,0.189861444635212,0.499411996693219,-5.44647828348918
ESAM,0.566556426996189,12.9530839082247,1.35986949264575,0.190615340383589,0.500648922287254,-5.44953941143934
IGHV3-72,0.223178156214281,15.3404551322507,1.35836044927827,0.191084784034449,0.501136172096289,-5.45143844252073
CALM1,0.262702101384189,16.3069694504314,1.35721444451701,0.191441907242038,0.501327843148661,-5.4528794747332
SEMA3B,-0.230519107615251,13.40992347237,-1.3525449587899,0.192902541688941,0.504404423823677,-5.45874089755849
PLG,-0.2049698426366,23.4356962406238,-1.35137794022514,0.193268973745964,0.504614998020157,-5.46020325537374
KIF5B,-0.213305941727814,16.5308517056434,-1.34453429961119,0.195428978415347,0.506781586064792,-5.46875822334732
FKBP4,0.269738077377603,17.3433789814024,1.34369556731924,0.195695016497682,0.506781586064792,-5.46980426495723
ARHGDIA,0.198323672462242,11.9974047520168,1.34352394820021,0.195749487952175,0.506781586064792,-5.47001823781254
CAPZB,0.337747290845554,13.1668680897537,1.343502961421,0.195756149927366,0.506781586064792,-5.47004440237787
ZAR1,-0.393674644673298,12.5841439205403,-1.34283782966968,0.195967380578381,0.506781586064792,-5.47087346115483
VCL,0.540059886093679,17.3005091247607,1.34246491978266,0.196085887469314,0.506781586064792,-5.47133813174261
CTSS,-0.221252606553509,17.3166120993742,-1.34239321275225,0.196108681746318,0.506781586064792,-5.47142747146452
HYAL1,-0.277398556573698,13.4520816824351,-1.3396353018975,0.196986967034122,0.508070095808476,-5.47486060644607
ITGB1,0.425306709729024,14.0800861262451,1.33901023447654,0.1971864597947,0.508070095808476,-5.47563791218647
PECAM1,0.329118948359733,14.1935330160295,1.33772477436016,0.197597223592526,0.508070095808476,-5.47723552509953
DTD1,0.539584060741209,11.8747459684721,1.33721993547268,0.197758728510154,0.508070095808476,-5.4778626143324
NUP93,-0.329910451325023,14.478754739136,-1.33318781378408,0.199052421487583,0.510016162078123,-5.48286422583994
ARHGAP18,0.479872194437584,12.5746502847694,1.33305817146514,0.199094127859392,0.510016162078123,-5.48302483540907
SNX2.1,0.446964458823874,11.9845524458169,1.32585977407596,0.201420762164676,0.514951777980161,-5.4919226969764
NPNT,-0.198717836993237,15.7117764741746,-1.32459210103812,0.201832712757253,0.514951777980161,-5.49348558085009
RPL4,0.530845369862495,10.9461782246223,1.3243972004762,0.201896107853978,0.514951777980161,-5.49372576078176
POSTN.3,-0.560798618367794,10.1711327173386,-1.32191183854155,0.202705899917268,0.51627115924095,-5.49678598997848
RPS15.1,-0.36500594488964,10.8135111766611,-1.32060254793053,0.203133529934432,0.516614813161776,-5.49839623084916
ARF5,0.357420694652551,11.3317587849797,1.31951652270783,0.203488779153818,0.516773662167612,-5.49973089665931
BTD,-0.448368394815286,10.1205364174355,-1.31829374849905,0.203889347150748,0.517046979484297,-5.50123254405736
CALD1,0.427481866867342,16.6535863756485,1.3149526007213,0.204987045871756,0.51857708167245,-5.50532988013935
EHD3,0.337026481995557,14.5533787806775,1.3146692806036,0.205080341647235,0.51857708167245,-5.50567693114311
SNRPD3,-0.399508203899134,13.9690560593321,-1.31323346038733,0.20555366428392,0.518708330288207,-5.50743478662279
CHI3L1,-0.248139668843345,12.2946944624621,-1.31272944766487,0.205720017678042,0.518708330288207,-5.50805146922186
RPS12,0.37321068014673,12.0073740930879,1.30953808898798,0.206775814516274,0.52062669418149,-5.51195173454784
APOB,0.19527804217191,19.7782491392777,1.30682496069573,0.207676749474938,0.522150231941975,-5.51526140951117
GNAZ,0.548548134700586,12.7309793657782,1.30464794220584,0.20840189185253,0.522924933263392,-5.5179130199976
TAGLN2,0.277124469487358,17.129864544411,1.30412185672566,0.208577423805908,0.522924933263392,-5.51855324742117
FANCD2,-0.236522731379611,17.7469504597718,-1.30304109741373,0.208938390991856,0.523086893759753,-5.51986782715846
CFH,-0.194127380786767,24.5683010451103,-1.30144664208782,0.209471825686956,0.52367956421739,-5.52180560324677
CCL27,-0.828974512958073,9.13795210629472,-1.29876570147942,0.210371161228291,0.525184016361999,-5.52505940633076
DMBT1,0.463858296850137,11.4084854573558,1.2976247327219,0.210754823286289,0.525398676695341,-5.52644250082418
CD5L,-0.186116465972233,20.5525501613036,-1.29514719773485,0.211589808968061,0.52594518552201,-5.52944234618478
ACTR1A,0.3242635914697,11.4574501506068,1.29464026416467,0.211760976340225,0.52594518552201,-5.53005556836544
HRG,-0.211172510759507,24.0767855926091,-1.2925947937564,0.212452737181592,0.52594518552201,-5.5325279007092
GP1BA,0.298531177157753,14.0282348100432,1.29231311103553,0.212548138434591,0.52594518552201,-5.53286811416417
TPI1,0.472115704174171,12.581577691601,1.29185649885247,0.212702856670578,0.52594518552201,-5.53341947562783
HNRNPC,-0.300987204623609,14.7027066480253,-1.29132738731786,0.212882250861686,0.52594518552201,-5.53405817929493
MB,0.558774592971969,11.9970124576772,1.29080362619937,0.213059947676055,0.52594518552201,-5.53469021164565
MACROH2A1,-0.366694020032024,13.3187668487921,-1.28568979604151,0.214801027587905,0.529502533090298,-5.54085003666739
SAA1,-0.352781463197374,19.7557779808454,-1.28329303519632,0.215620859968071,0.530628861678742,-5.54373007926076
TLN1,0.381375969690026,18.4580656243068,1.28259753241651,0.215859219651748,0.530628861678742,-5.54456499068208
FBLN1.1,-0.234368356179114,16.6769830496914,-1.28106542932153,0.216385021320968,0.531181589195422,-5.54640287153645
LPP,0.957264296368158,13.537191089869,1.27828294858449,0.217342495619847,0.532790978845876,-5.54973602894662
"coy_tr|A0A1B0GU92|A0A1B0GU92_HUMAN readthrough, Peptidase A1 domain-containing protein OS=Homo sapiens OX=9606",0.211706929296054,14.3594409797515,1.27541761640974,0.218331930288178,0.534474142799772,-5.55316215754545
GART,-0.238299898573792,16.5353900507665,-1.27360102729168,0.218961037095003,0.534611490353385,-5.55533098279365
CIRBP,0.379228087870469,12.573961396322,1.27312579708622,0.219125847865344,0.534611490353385,-5.55589793676536
SNX3,0.205946854995877,13.5066330517165,1.2721678775302,0.21945834987087,0.534611490353385,-5.55704020980267
FYB1,0.326598414614183,13.4650767328178,1.27045567101156,0.220053649673459,0.534611490353385,-5.55908015556468
BZW2,0.4994057687384,11.2701765392281,1.27028817052757,0.220111953642784,0.534611490353385,-5.55927959536992
F7,-0.309193989881968,18.1019080199903,-1.26868373999855,0.220671036801927,0.534611490353385,-5.56118885508449
DDX6,-0.292906840616106,11.7241384382188,-1.26797532629568,0.220918243324067,0.534611490353385,-5.56203122373334
PYM1,-0.19892652452094,11.4581739864282,-1.26786815753275,0.220955659450329,0.534611490353385,-5.56215862313751
BPIFA1,0.326358116840722,15.166244198865,1.26741449974162,0.221114100826046,0.534611490353385,-5.5626978204408
ABHD16A,1.08022533706445,15.5770205642347,1.26372026898646,0.222407611982506,0.536072199989726,-5.56708264307673
PABPC1,-0.148487557867643,15.619730081965,-1.26242154451153,0.222863745582176,0.536072199989726,-5.56862161824909
EIF4G1,0.371546652585026,12.2659181618529,1.26225387333552,0.222922687374564,0.536072199989726,-5.5688202108642
HSPA4,0.461689768566245,10.0745411747774,1.26222413810141,0.222933141525472,0.536072199989726,-5.56885542749265
YWHAB,0.338579173173393,13.401921889907,1.26127022967967,0.22326871337455,0.536148679055892,-5.56998481290925
AZU1,-0.456994065687016,16.1053036783997,-1.25891236790659,0.224099858344974,0.537161132383805,-5.57277336533985
DRG2,0.62866048953508,11.6969753710628,1.25834840215076,0.224299011086042,0.537161132383805,-5.57343970161396
YWHAG,0.365213722473141,12.5669252438196,1.2569183239345,0.224804628433093,0.537642505669933,-5.57512825049623
SELL,-0.216808068181007,13.0868422153562,-1.25595128445049,0.225147034421705,0.537732768273761,-5.5762691641908
HSPA8,0.21442771188275,15.4258901079847,1.25168698254154,0.226661743712895,0.539961119148856,-5.58129144958827
ITGA2,0.424707030916987,12.4628113819192,1.25160233154562,0.226691891948613,0.539961119148856,-5.58139100302834
TINAGL1,-0.228894068585653,16.6678081961768,-1.25005112052281,0.227244901196084,0.540548855271009,-5.5832143022976
COLEC11,-0.188110199433001,15.1116510160152,-1.24640024659039,0.228550559596543,0.542922930939298,-5.58749809481254
DCTN1,-0.546715380410983,10.8352168549516,-1.24521986261963,0.228973936434807,0.543197577698166,-5.58888086960334
TFPI,-0.21918360511742,14.0693373502152,-1.2429675462139,0.229783470612877,0.544386343129837,-5.5915163303426
ACE,0.18103831317325,16.627479745947,1.24187416876829,0.230177250871377,0.544588267812307,-5.59279426336783
CON_sp|GSTP1_HUMAN|,0.500704835742817,11.8537069719782,1.23574802291241,0.23239321621898,0.549095082498662,-5.59993703026867
PLEC,0.37501228515109,10.9045439269874,1.2327008912915,0.233501530838353,0.550427230790701,-5.60347879171758
KNG1,-0.255101571251607,16.7432984073294,-1.23248356071572,0.233580734199566,0.550427230790701,-5.60373112032024
RAB32,-0.70327522465377,13.5857667526196,-1.23015565004585,0.23443040761637,0.551692892590525,-5.60643156415054
ANXA11,-0.365626533964762,11.0602747820764,-1.22616629531083,0.23589201674714,0.553327229226976,-5.6110493520115
GSTK1,0.233346075296976,11.0126879014376,1.22602017660108,0.235945683795669,0.553327229226976,-5.61121824894958
VIT,-0.211358964500002,12.9057769319493,-1.22569436064743,0.236065384480404,0.553327229226976,-5.61159479488933
IGLV3-21,0.198503498311204,17.5087414633462,1.22297638494251,0.23706575048324,0.554935079048963,-5.61473268083984
ANXA3,-0.328982505190165,13.1698391155616,-1.21776866060471,0.238991554496933,0.55830762910192,-5.62072857175213
CAPG,-0.370927001443407,10.0418384630579,-1.21737091181424,0.239139131785298,0.55830762910192,-5.62118563150989
VTN,-0.16227607355163,24.5448901063966,-1.21417735384905,0.240326570070469,0.560338700362455,-5.62485083594164
PROZ,-0.226230036984464,15.8742758855999,-1.21225367910605,0.241044008320231,0.560440534520452,-5.6270546899848
HMBS,0.603152107677299,9.05756429184391,1.21212999681904,0.241090191783389,0.560440534520452,-5.62719628538018
DPM3,0.479524740548443,9.98564282612647,1.21150723458033,0.241322836394075,0.560440534520452,-5.62790905787975
SERBP1,0.441300726344026,10.3375565809401,1.20979142941318,0.241964694579785,0.561192754183075,-5.62987125408401
IGFALS,0.174792965688727,18.9152858645538,1.20664227725993,0.243146135993407,0.56312518407259,-5.63346650965914
H1-5,-0.337783464268589,18.5880866174498,-1.20522289720397,0.243680068769564,0.56312518407259,-5.6350843651775
UBA1,-0.288594094048779,14.1146918687518,-1.20502379474054,0.243755037184962,0.56312518407259,-5.63531117977168
MSN,0.184121385131671,17.1136942251668,1.20379615057539,0.244217672551607,0.563456460200767,-5.63670899321894
CAND1,0.30545053465261,10.8257555105997,1.19776953645811,0.246498492886928,0.567539621143922,-5.64355347603131
HSPG2,-0.240254853542808,14.4457692213265,-1.19742194944565,0.246630532247812,0.567539621143922,-5.6439473457376
ARPC4,-0.216477596228358,13.3683639505488,-1.19616672546699,0.247107807072833,0.567817907422278,-5.64536890081127
COPG1,0.562171658307178,9.7540372962379,1.19541260444383,0.247394884310329,0.567817907422278,-5.64622234298024
CRISPLD1,-0.622410667817998,10.7490483890618,-1.1903749526691,0.249319106805659,0.57094143339175,-5.65191175324003
RAP1B,0.285176741257863,17.2583981877345,1.18879896519717,0.249923408267796,0.57094143339175,-5.65368744591969
LDHB,0.423682639634682,14.7818291900651,1.18872905286074,0.249950241355432,0.57094143339175,-5.65376617105247
GP1BB,0.383529036516741,16.8487454707388,1.1884699565882,0.25004970425599,0.57094143339175,-5.65405789336971
TTN,-0.269905148343097,16.0622259189623,-1.18331455783188,0.252035017230996,0.572261256353272,-5.65985122488306
CNP,0.306597024154346,11.8019579596619,1.18313671486488,0.252103715623316,0.572261256353272,-5.66005069179376
UBA6,-0.779450578174,11.3946174598124,-1.18230964776359,0.252423386793173,0.572261256353272,-5.66097798663754
FHL1,0.25740553747528,14.8076858212526,1.1818007246449,0.252620243809796,0.572261256353272,-5.66154830891175
EBI3,0.213451058533047,13.1542053494749,1.18174976512573,0.252639961897746,0.572261256353272,-5.66160540493558
RPL23A,-0.303341866600375,14.2218920538881,-1.18110411347137,0.252889888707714,0.572261256353272,-5.66232862383024
RAC2,-0.249365364883058,17.1223233982074,-1.18015334433004,0.253258264226319,0.572261256353272,-5.66339300335406
TBXAS1,0.519529196617448,12.7067939159957,1.17972371990837,0.253424855125828,0.572261256353272,-5.66387372535175
RPL22,0.283192988224378,12.1611961209243,1.17941199693913,0.253545780435274,0.572261256353272,-5.66422242985107
TUBB1,0.423248885185199,17.1315601296648,1.1775511447949,0.254268559169637,0.572734705256909,-5.66630241160006
GRN,-0.176807759021899,14.4636055680343,-1.17720150365999,0.25440453763253,0.572734705256909,-5.66669291313372
OLFML3,-0.257365775457692,13.0307923315339,-1.17617985462246,0.25480218021195,0.572837816056401,-5.66783338923202
REG3A,-0.215109975260284,12.3648811085216,-1.17541688372708,0.255099446697071,0.572837816056401,-5.66868454959082
FAM114A2,-0.378325681160557,10.1016815001413,-1.17447709696976,0.255465963054119,0.572931924765593,-5.66973231564348
PLEKHO2,0.50628369669045,11.3477210804588,1.1733319712715,0.25591309791145,0.57308506476268,-5.67100804678391
CXCL10,-0.27862136896657,11.8797812160168,-1.17263984922982,0.256183635182864,0.57308506476268,-5.67177859254994
NCF2,-0.401688033464136,11.7122823359326,-1.17014654157587,0.257160007696718,0.57454102985406,-5.67455119539416
IGLV1-36,0.66246157334765,11.0287041380643,1.16897717531684,0.257618892189671,0.574838615315765,-5.67584981461555
ARHGAP6,0.370264007398713,13.1478559489889,1.16472405039398,0.259293105551687,0.577579653217873,-5.68056368489897
GLIPR2,-0.206525339293527,13.5635906619812,-1.16419535413425,0.259501793202138,0.577579653217873,-5.68114862816826
RAB11B,-0.312085432618687,10.5477381153083,-1.15987356927622,0.261212425708841,0.580654825410713,-5.68592167218861
ENO3,0.200635796354111,14.859301520201,1.15569409350477,0.262874760401871,0.583615034099752,-5.6905230771777
HSP90B1,-0.139701822922219,15.3449654844618,-1.15038829016337,0.264996473073999,0.587358156417797,-5.69634398171045
FETUB,0.211991921228396,15.8556193260233,1.14882078888428,0.265625736691905,0.587358156417797,-5.69805925793352
RPN1,0.45820529177657,10.9186998612284,1.14862934904804,0.265702665441457,0.587358156417797,-5.69826860789637
C7,0.190244577551592,17.8912352630861,1.14782102069006,0.266027669963168,0.587358156417797,-5.69915222868451
STT3B,-0.797848222549884,15.0025453761529,-1.14672885400111,0.266467268684058,0.587358156417797,-5.70034527677444
NMT1,-0.23769856759347,11.5899682762648,-1.14650499059349,0.266557440957878,0.587358156417797,-5.70058969743519
C6,0.172330385555198,18.1493158263495,1.14495781829113,0.267181265218187,0.587598956978569,-5.70227782370237
RNASE3,-0.316557206511959,16.3927724028824,-1.14378339043072,0.267655524405387,0.587598956978569,-5.70355793760015
CD36,0.408296472595832,14.2752665499082,1.14375876873653,0.267665473887121,0.587598956978569,-5.70358476288758
AMBP,-0.173779472164209,19.8296467535274,-1.1419653112986,0.268390941173423,0.58807081374864,-5.70553739457714
WNK1,0.235143595641833,11.9333536980841,1.14124046462325,0.26868456255574,0.58807081374864,-5.70632582483646
MAP2K1.1,0.516118576290827,11.4386522287863,1.14029302825072,0.269068711382535,0.58807081374864,-5.70735572036974
CCT6B,0.756323915207561,11.2387198661312,1.13993704520134,0.269213154395978,0.58807081374864,-5.70774249563526
TPM3.1,-1.16002969435882,11.5457628160734,-1.13692331833742,0.270438312033816,0.590016836513827,-5.71101273747937
PRAP1.1,0.256984408719791,14.4238244119121,1.13427419874009,0.271518667373337,0.590540724785758,-5.7138811740592
IGKV1-27,-0.213621943814846,15.696661394198,-1.13342292894069,0.271866509289293,0.590540724785758,-5.71480169388459
ICAM2,0.527000586224756,11.2343427127949,1.13287861283083,0.272089098606847,0.590540724785758,-5.71538997705226
IGHV3-35,0.182981560464959,16.8974591723628,1.13063857871373,0.273006548788112,0.590540724785758,-5.7178083821074
KALRN,1.00535182221343,11.7487486417002,1.12951124808868,0.27346913655552,0.590540724785758,-5.7190239170957
SELENOP,-0.194125687540836,22.0267490273891,-1.12790466918046,0.274129382627454,0.590540724785758,-5.72075438747423
CAPZA1,0.305751780086161,13.6699986503005,1.12726752316575,0.274391553607755,0.590540724785758,-5.72144007764547
CON_sp|CAH1_HUMAN|,-0.347550952213604,11.9007650826201,-1.1264752169178,0.274717828550207,0.590540724785758,-5.72229228257447
TMED2,-0.340968496468482,11.0566531766642,-1.12413569130771,0.275682931556204,0.590540724785758,-5.7248056537705
MAP4,0.263381153085608,11.3689138517414,1.12208678943058,0.276530205165358,0.590540724785758,-5.72700309274511
CAPN1,-0.171466075814652,16.7474782262193,-1.12166363051629,0.276705431924812,0.590540724785758,-5.7274564967542
ABCE1,0.212546280730114,10.7059974299388,1.12132155542793,0.276847142505947,0.590540724785758,-5.72782291331203
MTDH,0.76055939381211,12.4293675395338,1.12086031307177,0.277038305138843,0.590540724785758,-5.72831682370305
